STU_ID,BYS87A,BYS87C,BYS87F,F1S18A,F1S18B,F1S18C,F1S18D,F1S18E
278124,NA,NA,NA,NA,NA,NA,NA,NA
278125,NA,NA,NA,2,2,2,2,2
278126,NA,NA,NA,3,3,3,3,4
278127,NA,NA,NA,1,1,2,3,1
278128,3,3,3,3,3,3,3,3
278201,3,2,2,2,2,2,2,2
278202,3,3,3,NA,NA,NA,NA,NA
278203,3,3,2,3,3,3,3,3
278204,3,3,3,2,1,2,2,2
278205,3,3,2,NA,NA,NA,NA,NA
278206,3,3,3,3,3,3,3,3
278207,3,2,2,2,2,2,3,2
278208,3,3,3,3,2,2,2,2
278209,2,3,3,3,3,3,3,3
278210,3,3,2,NA,NA,NA,NA,NA
278211,2,2,2,1,1,1,1,1
278212,1,2,1,3,3,3,3,3
278213,2,3,2,4,4,4,4,4
278214,2,3,2,2,2,3,2,2
278215,2,3,2,1,3,3,2,3
278216,3,3,3,1,1,1,1,2
278217,2,3,4,NA,NA,NA,NA,NA
278218,2,2,1,2,3,3,4,3
278219,2,2,3,NA,NA,NA,NA,NA
278220,2,4,3,2,2,2,2,2
278221,2,2,2,2,2,2,2,2
278222,2,3,3,NA,NA,NA,NA,NA
279101,NA,NA,NA,4,2,2,3,3
279102,2,3,3,2,2,3,3,3
279103,NA,NA,NA,4,3,4,4,4
279104,2,3,2,1,1,1,2,1
279105,NA,NA,NA,4,4,3,3,4
279106,NA,NA,1,NA,NA,NA,NA,NA
279107,NA,NA,1,2,2,2,2,2
279108,NA,NA,2,3,3,3,2,4
279109,2,3,3,3,2,2,3,3
279110,NA,NA,NA,2,1,1,2,1
279111,NA,NA,NA,2,2,3,3,2
279112,NA,NA,NA,3,3,3,3,3
279113,2,3,3,1,1,1,2,2
279114,NA,NA,NA,2,2,2,2,2
279115,NA,NA,NA,3,2,2,3,2
279116,NA,NA,NA,NA,NA,NA,4,NA
279117,2,3,3,NA,NA,NA,NA,NA
279118,NA,NA,NA,4,4,4,4,4
279119,NA,NA,NA,NA,NA,NA,NA,NA
279120,2,2,3,3,2,3,4,3
279121,NA,NA,NA,4,NA,NA,NA,NA
279122,2,3,2,2,2,2,2,2
279123,NA,NA,NA,NA,NA,NA,NA,NA
279124,4,4,4,2,2,2,2,2
279125,1,2,2,3,2,3,3,3
279126,NA,NA,NA,NA,NA,NA,NA,NA
279127,3,2,NA,NA,NA,NA,NA,NA
279128,NA,NA,NA,2,2,3,2,2
279130,NA,NA,NA,NA,NA,NA,NA,NA
279201,2,1,1,NA,NA,NA,NA,NA
279205,NA,NA,NA,NA,NA,NA,NA,NA
279206,NA,NA,NA,NA,NA,NA,NA,NA
279208,2,3,3,NA,NA,NA,NA,NA
279211,NA,NA,NA,NA,NA,NA,NA,NA
279213,NA,NA,NA,NA,NA,NA,NA,NA
279214,NA,NA,NA,NA,NA,NA,NA,NA
279216,NA,NA,NA,NA,NA,NA,NA,NA
279217,NA,NA,NA,NA,NA,NA,NA,NA
279218,NA,NA,NA,NA,NA,NA,NA,NA
279219,NA,NA,NA,NA,NA,NA,NA,NA
279220,NA,NA,NA,NA,NA,NA,NA,NA
279221,NA,NA,NA,NA,NA,NA,NA,NA
279222,NA,NA,NA,NA,NA,NA,NA,NA
279223,NA,NA,NA,NA,NA,NA,NA,NA
279224,NA,NA,NA,NA,NA,NA,NA,NA
279225,NA,NA,NA,NA,NA,NA,NA,NA
279226,NA,NA,NA,NA,NA,NA,NA,NA
279227,NA,NA,NA,NA,NA,NA,NA,NA
279228,NA,NA,NA,NA,NA,NA,NA,NA
279229,NA,NA,NA,NA,NA,NA,NA,NA
279230,2,3,3,NA,NA,NA,NA,NA
280101,3,3,3,NA,NA,NA,NA,NA
280102,NA,NA,NA,NA,NA,NA,NA,NA
280103,4,1,1,2,3,3,3,2
280105,NA,NA,NA,NA,NA,NA,NA,NA
280106,2,4,4,2,3,2,2,1
280107,1,4,4,3,3,2,4,4
280108,NA,NA,NA,NA,NA,NA,NA,NA
280110,NA,NA,NA,NA,NA,NA,NA,NA
280113,3,3,3,3,2,2,3,3
280114,NA,NA,NA,NA,NA,NA,NA,NA
280115,NA,NA,NA,NA,NA,NA,NA,NA
280116,2,3,3,2,3,2,2,3
280117,2,2,2,2,2,2,3,2
280118,NA,NA,NA,4,4,4,4,4
280120,1,3,3,3,3,3,3,3
280121,3,3,2,NA,NA,NA,NA,NA
280123,2,3,2,2,1,1,3,2
280126,3,3,2,2,2,2,3,3
280127,2,2,2,2,2,2,2,2
280201,2,2,2,NA,NA,NA,NA,NA
280202,1,NA,NA,3,2,3,3,2
280203,NA,NA,NA,NA,NA,NA,NA,NA
280204,NA,NA,NA,NA,NA,NA,NA,NA
280205,NA,NA,NA,NA,NA,NA,NA,NA
280206,NA,NA,NA,2,2,2,2,2
280207,3,3,3,2,2,2,2,2
280210,2,3,2,2,1,1,2,2
280211,NA,NA,NA,2,3,4,3,2
280212,4,4,4,2,2,2,2,2
280213,2,2,2,NA,NA,NA,NA,NA
280214,2,2,2,4,2,3,3,3
280215,2,3,1,3,3,2,4,1
280217,NA,NA,NA,NA,NA,NA,NA,NA
280218,2,3,3,NA,NA,NA,NA,NA
280219,2,3,3,NA,NA,NA,NA,NA
281101,2,3,2,2,2,2,2,2
281102,1,1,1,NA,NA,NA,NA,NA
281103,NA,NA,NA,NA,NA,NA,NA,NA
281105,3,2,2,2,2,2,3,2
281106,2,4,4,NA,NA,NA,NA,NA
281107,2,3,3,2,2,2,2,3
281109,4,3,4,2,1,2,2,2
281110,NA,NA,NA,NA,NA,NA,NA,NA
281111,NA,NA,NA,3,2,1,2,3
281112,2,4,2,1,1,2,1,1
281113,NA,NA,NA,NA,NA,NA,NA,NA
281114,1,1,1,NA,NA,NA,NA,NA
281115,NA,NA,NA,NA,NA,NA,NA,NA
281116,4,4,4,NA,NA,NA,NA,NA
281117,NA,NA,NA,NA,NA,NA,NA,NA
281118,NA,NA,NA,NA,NA,NA,NA,NA
281121,3,3,3,NA,NA,NA,NA,NA
281122,3,3,3,2,2,3,2,4
281123,2,3,3,2,3,2,2,2
281124,3,3,3,NA,NA,NA,NA,NA
281126,NA,NA,NA,NA,NA,NA,NA,NA
281128,2,3,3,2,2,3,3,2
281129,2,1,2,NA,NA,NA,NA,NA
281130,2,3,3,3,4,3,3,4
281132,2,3,2,2,3,2,3,2
281161,NA,NA,NA,NA,NA,NA,NA,NA
281162,NA,NA,NA,NA,NA,NA,NA,NA
281201,4,1,1,4,4,4,4,4
281202,NA,NA,NA,2,3,2,4,2
281204,NA,NA,NA,3,2,2,2,1
281205,1,3,3,NA,NA,NA,NA,NA
281206,4,1,1,4,3,3,4,4
281207,NA,NA,NA,4,3,4,4,4
281209,NA,NA,NA,2,2,3,3,2
281210,1,2,2,2,1,3,3,2
281211,4,4,4,NA,NA,NA,NA,NA
281212,4,1,1,2,2,2,2,2
281213,2,3,2,2,2,2,2,2
281214,NA,NA,NA,NA,NA,NA,NA,NA
281215,2,1,1,NA,NA,NA,NA,NA
281217,NA,NA,NA,NA,NA,NA,NA,NA
281219,1,4,3,3,2,3,4,3
281220,NA,NA,NA,3,2,2,4,3
281221,NA,NA,NA,NA,NA,NA,NA,NA
281222,2,2,2,2,2,2,2,2
281223,NA,NA,NA,NA,NA,NA,NA,NA
281226,NA,NA,NA,2,2,2,2,2
281261,NA,NA,NA,NA,NA,NA,NA,NA
282101,NA,NA,NA,NA,NA,NA,NA,NA
282102,2,2,2,NA,NA,NA,NA,NA
282103,NA,NA,NA,NA,NA,NA,NA,NA
282104,NA,NA,NA,NA,NA,NA,NA,NA
282105,2,3,3,NA,NA,NA,NA,NA
282106,3,3,NA,NA,NA,NA,NA,NA
282107,NA,NA,NA,NA,NA,NA,NA,NA
282108,NA,NA,NA,NA,NA,NA,NA,NA
282109,2,2,2,NA,NA,NA,NA,NA
282110,NA,NA,NA,NA,NA,NA,NA,NA
282111,NA,NA,NA,NA,NA,NA,NA,NA
282112,NA,NA,NA,NA,NA,NA,NA,NA
282113,3,3,3,NA,NA,NA,NA,NA
282114,3,2,1,NA,NA,NA,NA,NA
282115,NA,NA,NA,NA,NA,NA,NA,NA
282116,NA,NA,NA,NA,NA,NA,NA,NA
282117,NA,NA,NA,NA,NA,NA,NA,NA
282119,NA,NA,NA,NA,NA,NA,NA,NA
282120,NA,NA,NA,NA,NA,NA,NA,NA
282121,NA,NA,NA,NA,NA,NA,NA,NA
282122,NA,NA,NA,NA,NA,NA,NA,NA
282123,3,2,3,NA,NA,NA,NA,NA
282124,NA,NA,NA,NA,NA,NA,NA,NA
282127,3,3,3,NA,NA,NA,NA,NA
282202,2,3,2,2,1,2,2,1
282203,NA,NA,NA,NA,NA,NA,NA,NA
282206,NA,NA,NA,NA,NA,NA,NA,NA
282207,NA,NA,NA,NA,NA,NA,NA,NA
282209,NA,NA,NA,NA,NA,NA,NA,NA
282210,2,1,3,3,2,1,3,4
282211,NA,NA,NA,NA,NA,NA,NA,NA
282212,3,1,1,4,4,4,4,4
282213,NA,NA,NA,NA,NA,NA,NA,NA
282214,NA,NA,NA,NA,NA,NA,NA,NA
282215,2,3,2,NA,NA,NA,NA,NA
282217,NA,NA,NA,2,1,2,2,1
282218,1,1,1,NA,NA,NA,NA,NA
282219,NA,NA,NA,NA,NA,NA,NA,NA
282220,NA,NA,NA,NA,NA,NA,NA,NA
282221,NA,NA,NA,NA,NA,NA,NA,NA
282222,NA,NA,NA,NA,NA,NA,NA,NA
282223,3,3,3,NA,NA,NA,NA,NA
282224,NA,NA,NA,NA,NA,NA,NA,NA
282225,3,3,4,NA,NA,NA,NA,NA
282226,2,2,2,2,2,2,3,4
282227,NA,NA,NA,NA,NA,NA,NA,NA
282228,2,3,3,3,3,3,4,4
282230,NA,NA,NA,NA,NA,NA,NA,NA
282231,2,2,2,NA,NA,NA,NA,NA
283101,NA,NA,NA,1,2,2,2,3
283102,NA,NA,NA,NA,NA,NA,NA,NA
283103,NA,NA,NA,3,2,3,2,3
283105,NA,NA,NA,2,3,4,3,4
283106,NA,NA,NA,2,2,2,2,2
283107,NA,NA,NA,2,NA,NA,NA,NA
283109,NA,NA,NA,NA,NA,NA,NA,NA
283111,3,3,2,2,2,2,2,2
283113,NA,NA,NA,NA,NA,NA,NA,NA
283114,NA,NA,NA,1,1,2,3,2
283115,3,4,3,1,1,2,2,2
283116,NA,NA,NA,NA,NA,NA,NA,NA
283118,NA,NA,NA,3,4,2,4,2
283119,NA,NA,NA,NA,NA,NA,NA,NA
283120,NA,NA,NA,3,3,3,3,3
283121,NA,NA,NA,2,2,3,2,2
283122,NA,NA,NA,2,2,3,3,2
283123,NA,NA,NA,2,2,2,3,3
283202,1,2,2,NA,NA,NA,NA,NA
283204,3,3,2,2,3,2,3,4
283205,NA,NA,NA,NA,NA,NA,NA,NA
283207,1,3,3,2,2,2,2,2
283208,2,3,3,2,2,2,2,2
283209,4,4,1,3,3,3,3,3
283210,3,3,3,2,2,1,2,2
283213,NA,NA,NA,NA,NA,NA,NA,NA
283214,NA,NA,NA,NA,NA,NA,NA,NA
283216,2,3,2,2,2,2,2,2
283217,NA,NA,NA,NA,NA,NA,NA,NA
283218,2,2,2,2,2,2,3,2
283220,4,3,3,NA,NA,NA,NA,NA
283221,NA,NA,NA,NA,NA,NA,NA,NA
283222,3,3,3,2,2,2,2,2
283223,1,1,2,2,2,2,2,2
283224,3,4,4,2,2,2,2,2
283225,NA,NA,NA,3,4,3,4,4
283226,3,4,4,3,2,3,3,2
283227,2,3,3,2,2,2,2,2
283228,2,3,2,3,3,3,3,4
283229,2,2,3,4,3,3,4,4
283230,NA,NA,NA,NA,NA,NA,NA,NA
283231,NA,NA,NA,3,4,4,3,4
283232,3,4,4,NA,NA,NA,NA,NA
284102,2,3,2,3,3,4,4,4
284104,NA,NA,NA,NA,NA,NA,NA,NA
284105,NA,NA,NA,2,2,2,2,2
284106,3,3,2,2,2,2,3,2
284107,NA,NA,NA,4,4,3,4,3
284109,NA,NA,NA,1,1,3,2,1
284111,3,3,3,2,2,2,3,3
284113,3,3,2,1,2,1,2,1
284115,1,3,2,4,3,3,3,3
284116,3,3,3,3,2,2,3,2
284117,NA,NA,NA,NA,NA,NA,NA,NA
284118,NA,NA,NA,3,3,4,4,3
284119,NA,NA,NA,NA,NA,NA,NA,NA
284120,3,3,3,2,2,2,2,2
284121,3,2,3,2,2,2,2,2
284122,2,3,2,1,1,1,1,1
284123,4,4,3,3,3,3,2,2
284125,3,4,4,3,2,3,3,3
284126,NA,NA,NA,2,3,2,3,3
284127,3,3,2,2,2,2,3,3
284128,NA,NA,NA,NA,NA,NA,NA,NA
284129,NA,NA,NA,NA,NA,NA,NA,NA
284130,2,3,2,NA,NA,NA,NA,NA
284131,1,1,1,4,4,4,4,4
284133,NA,NA,NA,3,4,3,4,4
284134,NA,NA,NA,2,3,3,3,2
284201,NA,NA,NA,NA,NA,NA,NA,NA
284204,NA,NA,NA,NA,NA,NA,NA,NA
284206,NA,NA,NA,NA,NA,NA,NA,NA
284207,NA,NA,NA,NA,NA,NA,NA,NA
284208,2,1,2,NA,NA,NA,NA,NA
284209,NA,NA,NA,NA,NA,NA,NA,NA
284211,NA,NA,NA,NA,NA,NA,NA,NA
284213,2,2,NA,NA,NA,NA,NA,NA
284214,NA,NA,NA,NA,NA,NA,NA,NA
284217,NA,NA,NA,NA,NA,NA,NA,NA
284218,3,3,3,NA,NA,NA,NA,NA
284220,NA,NA,NA,NA,NA,NA,NA,NA
284223,4,4,4,NA,NA,NA,NA,NA
284224,NA,NA,NA,NA,NA,NA,NA,NA
284225,NA,NA,NA,NA,NA,NA,NA,NA
284226,NA,NA,NA,NA,NA,NA,NA,NA
284227,NA,NA,NA,NA,NA,NA,NA,NA
285101,NA,NA,NA,NA,NA,NA,NA,NA
285104,2,4,4,NA,NA,NA,NA,NA
285105,4,4,2,3,3,3,3,4
285106,2,2,2,2,1,3,NA,3
285107,3,3,3,2,1,1,2,2
285108,2,3,2,3,3,3,3,3
285109,2,3,2,2,2,2,4,4
285110,3,2,1,NA,NA,NA,NA,NA
285111,NA,NA,NA,NA,NA,NA,NA,NA
285112,NA,3,NA,NA,NA,NA,NA,NA
285113,4,4,4,NA,NA,NA,NA,NA
285114,3,3,2,4,3,4,4,3
285115,NA,NA,NA,NA,NA,NA,NA,NA
285116,NA,NA,NA,NA,NA,NA,NA,NA
285117,2,2,2,NA,NA,NA,NA,NA
285118,2,2,3,NA,NA,NA,NA,NA
285119,3,3,2,2,2,3,2,2
285120,1,2,2,3,2,3,3,3
285121,NA,NA,NA,NA,NA,NA,NA,NA
285122,NA,NA,NA,NA,NA,NA,NA,NA
285123,2,2,2,NA,NA,NA,NA,NA
285124,3,3,2,3,3,3,3,4
285125,3,4,2,1,1,1,2,2
285126,3,4,4,NA,NA,NA,NA,NA
285127,3,2,NA,2,2,3,2,2
285128,2,3,2,2,2,2,3,3
285130,2,2,2,2,3,3,3,2
285131,1,2,1,4,4,4,4,4
285132,3,2,2,NA,NA,NA,NA,NA
285133,NA,NA,NA,2,3,4,4,3
285134,2,2,2,2,1,2,2,2
285201,2,2,2,2,2,2,2,2
285202,4,4,4,NA,NA,NA,NA,NA
285203,NA,NA,NA,NA,NA,NA,NA,NA
285204,2,3,2,NA,NA,NA,NA,NA
285205,2,2,2,2,3,3,3,3
285208,NA,NA,NA,3,2,3,2,3
285209,NA,NA,NA,NA,NA,NA,NA,NA
285210,2,2,2,NA,NA,NA,NA,NA
285211,3,3,3,NA,NA,NA,NA,NA
285212,NA,NA,NA,NA,NA,NA,NA,NA
285213,2,2,2,4,4,4,4,3
285214,3,2,1,2,2,3,3,4
285215,3,4,2,NA,NA,NA,NA,NA
285216,3,2,2,2,2,2,2,2
285217,2,2,2,3,3,3,4,4
285219,NA,NA,NA,NA,NA,NA,NA,NA
285220,2,2,2,2,3,3,3,3
285221,NA,NA,NA,NA,NA,NA,NA,NA
285222,2,3,2,NA,NA,NA,NA,NA
285224,2,2,NA,3,2,3,3,1
285225,2,2,1,4,4,4,4,4
285226,3,3,2,NA,NA,NA,NA,NA
285227,3,NA,NA,2,1,2,3,3
285228,NA,NA,NA,2,1,2,4,1
286101,NA,NA,NA,3,2,3,2,4
286102,2,2,2,3,3,3,3,3
286103,NA,NA,NA,NA,NA,NA,NA,NA
286104,4,3,1,4,3,3,4,3
286105,2,4,4,2,3,3,3,3
286106,2,1,1,4,4,4,4,3
286107,NA,NA,NA,NA,NA,NA,NA,NA
286108,2,3,3,NA,NA,NA,NA,NA
286109,4,4,4,NA,NA,NA,NA,NA
286110,2,2,1,3,2,3,3,4
286112,NA,NA,NA,NA,NA,NA,NA,NA
286113,2,3,3,NA,NA,NA,NA,NA
286114,2,2,2,2,2,2,3,1
286117,NA,NA,NA,2,2,2,2,2
286118,2,2,2,3,3,2,3,2
286119,NA,NA,NA,2,2,3,2,2
286120,2,3,1,4,3,3,4,4
286121,2,2,2,3,2,3,3,3
286122,NA,NA,NA,NA,NA,NA,NA,NA
286123,NA,NA,NA,NA,NA,NA,NA,NA
286124,3,3,3,2,2,2,2,2
286125,2,2,2,2,3,2,3,2
286127,NA,NA,NA,NA,NA,NA,NA,NA
286128,2,3,2,2,2,2,3,3
286129,NA,NA,NA,NA,NA,NA,NA,NA
286130,3,3,3,2,2,2,2,3
286201,NA,NA,NA,NA,NA,NA,NA,NA
286202,NA,NA,NA,1,2,1,2,1
286203,1,3,2,3,2,3,2,3
286204,NA,NA,NA,2,2,2,3,2
286205,3,2,2,NA,NA,NA,NA,NA
286206,2,2,2,NA,NA,NA,NA,NA
286207,NA,1,2,NA,NA,NA,NA,NA
286208,3,3,2,4,4,4,4,4
286209,2,3,2,3,3,3,3,3
286210,2,3,2,4,3,3,4,4
286211,3,3,3,NA,NA,NA,NA,NA
286212,2,2,2,NA,NA,NA,NA,NA
286213,NA,NA,NA,NA,NA,NA,NA,NA
286214,2,2,2,NA,NA,NA,NA,NA
286215,NA,NA,3,2,1,2,2,1
286216,2,2,2,2,2,1,1,1
286217,NA,NA,NA,1,2,2,2,2
286218,NA,NA,NA,2,3,2,2,3
286220,3,3,1,4,3,4,4,4
286221,2,3,1,2,2,3,2,2
286223,NA,NA,NA,NA,NA,NA,NA,NA
286224,2,3,2,2,2,2,3,3
286225,NA,NA,3,NA,1,NA,NA,NA
286226,2,2,2,NA,NA,NA,NA,NA
286227,NA,NA,NA,2,3,2,3,2
286228,NA,NA,NA,NA,NA,NA,NA,NA
286229,3,4,3,NA,NA,NA,NA,NA
286230,NA,NA,NA,NA,NA,NA,NA,NA
287102,2,3,2,3,3,3,4,3
287103,1,2,3,2,2,1,4,4
287104,NA,NA,2,NA,NA,NA,NA,NA
287105,NA,NA,NA,3,3,2,3,3
287106,2,3,3,4,3,4,3,3
287107,NA,NA,NA,NA,NA,NA,NA,NA
287108,4,4,3,2,2,1,4,2
287110,NA,NA,NA,NA,NA,NA,NA,NA
287111,2,2,2,2,2,1,2,2
287112,NA,NA,1,NA,NA,NA,NA,NA
287113,3,3,3,2,4,3,3,2
287114,2,4,3,1,2,2,3,2
287115,2,3,2,NA,NA,NA,NA,NA
287116,2,3,2,2,2,2,3,3
287117,NA,NA,NA,NA,NA,NA,NA,NA
287118,2,3,2,NA,NA,NA,NA,NA
287119,NA,NA,1,2,2,2,2,2
287120,2,2,2,1,2,3,3,2
287121,4,4,1,2,2,1,2,3
287122,NA,NA,NA,NA,NA,NA,NA,NA
287123,3,3,2,3,3,3,3,3
287124,2,3,2,2,1,1,2,2
287125,NA,NA,NA,NA,NA,NA,NA,NA
287126,3,2,1,2,2,2,3,3
287127,3,3,2,1,1,1,1,2
287129,NA,NA,NA,3,2,2,3,3
287130,NA,NA,NA,NA,NA,NA,NA,NA
287131,2,2,2,2,2,2,2,2
287133,NA,NA,NA,3,3,3,3,3
287161,NA,NA,NA,NA,NA,NA,NA,NA
287162,NA,NA,NA,NA,NA,NA,NA,NA
287203,3,3,3,1,1,1,2,2
287204,2,3,3,NA,NA,NA,NA,NA
287206,NA,NA,NA,NA,NA,NA,NA,NA
287207,NA,NA,NA,NA,NA,NA,NA,NA
287208,NA,NA,NA,NA,NA,NA,NA,NA
287209,NA,NA,NA,2,2,2,2,2
287210,3,3,3,2,2,2,2,2
287211,2,2,2,NA,NA,NA,NA,NA
287212,4,4,4,1,1,1,1,1
287213,3,3,2,2,2,3,2,2
287216,NA,NA,NA,2,2,2,3,3
287217,NA,NA,NA,2,2,2,2,2
287218,NA,NA,NA,NA,NA,NA,NA,NA
287221,4,3,1,4,4,4,4,4
287222,2,3,2,NA,NA,NA,NA,NA
287223,1,1,1,NA,NA,NA,NA,NA
287226,NA,NA,NA,3,1,2,2,2
287227,3,3,2,NA,NA,NA,NA,NA
287230,3,3,2,3,2,2,3,2
287234,2,3,3,3,3,3,3,3
287235,NA,NA,NA,NA,NA,NA,NA,NA
288101,2,2,2,4,4,4,4,4
288102,3,3,3,NA,NA,NA,NA,NA
288103,3,4,3,2,2,3,3,2
288104,2,3,3,NA,NA,NA,NA,NA
288105,2,3,4,NA,NA,NA,NA,NA
288106,3,2,3,NA,NA,NA,NA,NA
288107,2,2,2,2,2,3,3,3
288108,2,3,1,NA,NA,NA,NA,NA
288109,3,3,3,NA,NA,NA,NA,NA
288110,2,3,2,NA,NA,NA,NA,NA
288111,2,3,2,2,2,2,3,3
288112,2,2,2,3,2,3,4,3
288113,2,3,2,NA,NA,NA,NA,NA
288115,4,4,4,2,2,2,2,2
288116,2,2,1,NA,NA,NA,NA,NA
288117,3,3,3,3,3,3,4,4
288119,2,3,3,NA,NA,NA,NA,NA
288120,3,3,3,NA,NA,NA,NA,NA
288121,1,2,2,4,4,4,4,4
288122,3,3,3,NA,NA,NA,NA,NA
288123,2,2,2,NA,NA,NA,NA,NA
288124,3,3,2,NA,NA,NA,NA,NA
288125,2,3,2,2,1,1,2,2
288126,2,3,2,NA,NA,NA,NA,NA
288127,2,3,3,2,3,3,2,2
288128,2,3,2,2,4,4,3,3
288129,2,2,1,3,2,3,3,3
288130,1,1,1,NA,NA,NA,NA,NA
288161,NA,NA,NA,NA,NA,NA,NA,NA
288201,NA,NA,NA,NA,NA,NA,NA,NA
288202,1,2,3,2,3,3,3,2
288203,NA,NA,NA,NA,NA,NA,NA,NA
288204,NA,NA,NA,3,2,3,4,3
288205,NA,NA,NA,NA,NA,NA,NA,NA
288206,1,3,1,2,2,2,2,2
288207,2,2,2,2,2,2,2,3
288209,2,2,1,2,2,3,2,2
288211,2,2,1,NA,NA,NA,NA,NA
288212,4,4,4,2,3,2,2,3
288213,NA,NA,NA,NA,NA,NA,NA,NA
288216,NA,NA,NA,2,4,3,4,2
288217,2,2,1,NA,NA,NA,NA,NA
288220,2,2,3,2,2,2,2,2
288223,2,2,2,2,2,2,3,2
288225,3,1,1,NA,NA,NA,NA,NA
288227,1,NA,NA,3,2,2,4,2
288228,2,3,3,NA,NA,NA,NA,NA
288229,NA,NA,NA,NA,NA,NA,NA,NA
288230,NA,NA,NA,NA,NA,NA,NA,NA
288233,3,3,2,NA,NA,NA,NA,NA
288234,1,2,1,NA,NA,NA,NA,NA
288235,NA,NA,NA,1,1,1,1,1
289101,2,4,4,3,4,4,3,3
289102,3,3,2,2,2,2,2,2
289103,2,2,2,NA,NA,NA,NA,NA
289104,2,3,1,NA,NA,NA,NA,NA
289105,2,2,2,3,2,3,4,4
289107,3,3,3,3,3,2,4,3
289109,NA,NA,NA,NA,NA,NA,NA,NA
289110,2,2,1,NA,NA,NA,NA,NA
289111,2,3,3,NA,NA,NA,NA,NA
289112,2,3,4,1,2,3,2,2
289113,3,3,2,3,3,3,3,3
289114,2,2,2,NA,NA,NA,NA,NA
289115,NA,NA,NA,NA,NA,NA,NA,NA
289116,3,4,3,2,2,2,2,2
289117,3,3,3,4,4,4,4,4
289118,1,3,2,NA,NA,NA,NA,NA
289119,2,3,3,NA,NA,NA,NA,NA
289120,2,2,2,NA,NA,NA,NA,NA
289121,2,2,2,3,3,3,3,3
289122,3,4,1,3,2,3,3,3
289123,1,4,4,2,2,2,2,2
289124,4,4,4,NA,NA,NA,NA,NA
289125,3,3,2,2,2,2,3,2
289126,3,3,3,2,2,2,2,2
289127,2,1,2,3,3,2,3,3
289201,NA,NA,NA,1,2,2,3,3
289202,4,4,2,NA,NA,NA,NA,NA
289203,NA,NA,NA,NA,NA,NA,NA,NA
289204,3,3,2,2,2,2,2,3
289205,1,1,1,NA,NA,NA,NA,NA
289206,NA,NA,NA,NA,NA,NA,NA,NA
289207,NA,NA,NA,NA,NA,NA,NA,NA
289208,1,1,1,NA,NA,NA,NA,NA
289209,3,3,2,2,3,3,2,3
289210,1,2,3,2,2,2,2,3
289212,2,3,2,2,3,3,3,4
289214,NA,NA,NA,3,2,3,3,4
289216,1,4,4,2,2,2,2,2
289217,2,3,2,NA,NA,NA,NA,NA
289218,2,4,2,1,1,2,1,1
289219,3,3,3,2,2,3,3,2
289220,2,3,2,1,1,2,3,2
289221,3,3,3,1,2,2,2,2
289222,1,3,3,2,2,2,3,3
289223,3,2,1,4,2,3,3,3
289224,3,3,3,2,2,2,2,2
289225,4,2,2,3,4,3,3,4
289226,2,2,2,4,4,3,4,4
289227,2,4,4,NA,NA,NA,NA,NA
289228,3,3,3,2,1,1,3,2
289229,2,2,2,NA,NA,NA,NA,NA
289230,2,2,2,NA,NA,NA,NA,NA
289231,NA,NA,NA,NA,NA,NA,NA,NA
289232,2,1,2,2,2,3,3,2
289233,NA,NA,NA,2,2,2,3,3
290102,NA,NA,NA,2,2,2,4,3
290103,NA,NA,NA,3,2,2,3,2
290104,NA,NA,NA,2,2,1,2,2
290105,1,2,2,NA,NA,NA,NA,NA
290106,2,3,2,2,3,3,4,4
290107,2,3,3,2,2,2,2,2
290108,NA,NA,NA,NA,NA,NA,NA,NA
290109,NA,NA,NA,2,2,2,2,2
290111,1,1,1,3,3,3,3,4
290113,2,3,3,1,1,1,2,3
290114,NA,NA,NA,3,2,3,4,4
290115,2,2,1,3,3,2,3,2
290117,NA,NA,NA,2,2,2,3,1
290118,NA,NA,NA,2,2,3,3,2
290120,NA,NA,NA,3,2,2,3,3
290121,1,4,2,NA,NA,NA,NA,NA
290122,NA,NA,NA,4,4,4,4,4
290123,3,3,3,2,1,1,3,2
290124,NA,NA,NA,NA,NA,NA,NA,NA
290125,NA,NA,NA,2,2,2,3,3
290201,1,3,1,1,2,2,3,2
290203,3,4,2,4,3,3,2,4
290204,2,3,2,NA,NA,NA,NA,NA
290205,3,3,3,3,3,3,3,3
290206,NA,NA,NA,NA,NA,NA,NA,NA
290208,2,3,2,NA,NA,NA,NA,NA
290209,2,2,1,1,2,2,2,2
290211,2,2,2,2,2,1,2,2
290212,2,2,1,NA,NA,NA,NA,NA
290213,3,3,3,1,1,1,1,1
290214,4,4,4,3,2,2,2,3
290216,1,2,2,2,2,2,3,2
290217,3,3,3,4,4,4,4,4
290218,NA,NA,NA,NA,NA,NA,NA,NA
290219,3,2,1,4,4,4,4,4
290220,2,2,1,NA,NA,4,NA,NA
290221,2,2,1,4,3,4,4,4
290222,3,3,2,2,2,2,3,3
290223,3,3,3,4,3,4,2,3
290224,NA,NA,NA,NA,NA,NA,NA,NA
290225,2,4,4,NA,NA,NA,NA,NA
290226,1,1,1,2,1,2,2,2
290227,NA,2,2,NA,NA,NA,NA,NA
290228,3,3,3,1,2,2,2,2
290229,2,2,2,1,1,1,1,1
290230,2,3,3,NA,NA,NA,NA,NA
290231,3,1,4,2,2,3,2,1
290232,2,2,1,1,1,2,2,3
290233,3,3,2,2,1,2,3,2
290234,2,2,2,3,2,3,3,2
290235,4,4,4,NA,NA,NA,NA,NA
